datetime,pos,neg,neu
29-01-2024 10:40,"[0.9423367381095886, 0.9423367381095886]","[0.01730392500758171, 0.01730392500758171]","[0.040359340608119965, 0.040359340608119965]"
29-01-2024 10:45,[0.7138985395431519],[0.015639323741197586],[0.2704620957374573]
29-01-2024 10:48,"[0.06936725229024887, 0.06936725229024887]","[0.01218843087553978, 0.01218843087553978]","[0.9184443950653076, 0.9184443950653076]"
29-01-2024 10:54,"[0.921896755695343, 0.9459654688835144]","[0.028235748410224915, 0.034628383815288544]","[0.04986746609210968, 0.019406063482165337]"
29-01-2024 11:03,"[0.9402859807014465, 0.9402859807014465]","[0.03043183498084545, 0.03043183498084545]","[0.029282117262482643, 0.029282117262482643]"
29-01-2024 11:17,"[0.9287305474281311, 0.9287305474281311]","[0.03942679986357689, 0.03942679986357689]","[0.031842704862356186, 0.031842704862356186]"
29-01-2024 12:02,[0.010114268399775028],[0.9539051055908203],[0.03598059341311455]
29-01-2024 12:12,"[0.9359897971153259, 0.9359897971153259]","[0.01315026730298996, 0.01315026730298996]","[0.050860002636909485, 0.050860002636909485]"
29-01-2024 12:18,[0.050057876855134964],[0.018827294930815697],[0.9311147928237915]
29-01-2024 12:34,[0.9241959452629089],[0.010266228578984737],[0.06553783267736435]
29-01-2024 12:47,"[0.05978217348456383, 0.05978217348456383]","[0.745112419128418, 0.745112419128418]","[0.19510550796985626, 0.19510550796985626]"
29-01-2024 13:00,[0.881614625453949],[0.006914237979799509],[0.11147118359804153]
29-01-2024 13:04,"[0.8412346839904785, 0.9068893790245056]","[0.10241416096687317, 0.009179969318211079]","[0.05635116249322891, 0.08393056690692902]"
29-01-2024 13:13,"[0.013490092009305954, 0.013490092009305954]","[0.9617242217063904, 0.9617242217063904]","[0.024785617366433144, 0.024785617366433144]"
29-01-2024 13:22,"[0.8978793025016785, 0.8978793025016785]","[0.015256153419613838, 0.015256153419613838]","[0.08686454594135284, 0.08686454594135284]"
29-01-2024 13:25,"[0.04083642363548279, 0.04083642363548279]","[0.5439873933792114, 0.5439873933792114]","[0.415176123380661, 0.415176123380661]"
29-01-2024 14:17,[0.5965468883514404],[0.009932516142725945],[0.3935205638408661]
29-01-2024 14:49,"[0.07841744273900986, 0.16562703251838684]","[0.9044124484062195, 0.01737755909562111]","[0.017170032486319542, 0.81699538230896]"
29-01-2024 14:52,"[0.04691319167613983, 0.030180396512150764, 0.23040898144245148]","[0.9443716406822205, 0.0896589457988739, 0.015505488961935043]","[0.008715130388736725, 0.8801606893539429, 0.7540855407714844]"
29-01-2024 14:53,[0.11680283397436142],[0.013370850123465061],[0.8698263764381409]
29-01-2024 15:07,[0.034622468054294586],[0.06441298127174377],[0.9009645581245422]
29-01-2024 15:41,"[0.5985545516014099, 0.5985545516014099, 0.07447683811187744]","[0.22981031239032745, 0.22981031239032745, 0.6066102385520935]","[0.17163513600826263, 0.17163513600826263, 0.31891292333602905]"
29-01-2024 15:42,"[0.09615371376276016, 0.11518168449401855]","[0.01390442717820406, 0.013886962085962296]","[0.8899418711662292, 0.8709313869476318]"
29-01-2024 15:43,[0.08176463097333908],[0.01885947585105896],[0.899375855922699]
29-01-2024 15:51,"[0.18230080604553223, 0.18230080604553223]","[0.030819041654467583, 0.030819041654467583]","[0.7868801355361938, 0.7868801355361938]"
29-01-2024 16:14,"[0.9240331053733826, 0.9240331053733826]","[0.033758942037820816, 0.033758942037820816]","[0.042208053171634674, 0.042208053171634674]"
29-01-2024 16:15,"[0.169264018535614, 0.169264018535614]","[0.025018587708473206, 0.025018587708473206]","[0.8057174682617188, 0.8057174682617188]"
29-01-2024 16:22,[0.10164065659046173],[0.8810977339744568],[0.01726166531443596]
29-01-2024 16:27,"[0.6553424596786499, 0.6553424596786499]","[0.06310389935970306, 0.06310389935970306]","[0.2815536558628082, 0.2815536558628082]"
29-01-2024 16:51,"[0.028237424790859222, 0.7155811786651611]","[0.034638941287994385, 0.009499285370111465]","[0.9371236562728882, 0.2749195396900177]"
29-01-2024 16:58,[0.01271190494298935],[0.978590726852417],[0.0086973300203681]
29-01-2024 17:05,"[0.9457492828369141, 0.8603833913803101, 0.9457492828369141]","[0.02464577555656433, 0.09797478467226028, 0.02464577555656433]","[0.02960493415594101, 0.04164184257388115, 0.02960493415594101]"
29-01-2024 17:17,[0.8732016086578369],[0.060821812599897385],[0.06597654521465302]
29-01-2024 17:21,[0.04504545032978058],[0.021521879360079765],[0.9334326386451721]
29-01-2024 17:30,[0.24978868663311005],[0.01812584511935711],[0.7320854067802429]
29-01-2024 17:33,[0.586294949054718],[0.008131918497383595],[0.40557312965393066]
29-01-2024 17:44,[0.13805212080478668],[0.01298659760504961],[0.8489612340927124]
29-01-2024 17:58,[0.11502581834793091],[0.8507417440414429],[0.0342324860394001]
29-01-2024 18:16,[0.08630288392305374],[0.015847086906433105],[0.897849977016449]
29-01-2024 18:22,[0.12387937307357788],[0.31145405769348145],[0.5646665692329407]
29-01-2024 18:32,"[0.10997100174427032, 0.07466275990009308, 0.10191144794225693, 0.014621634036302567, 0.02303517423570156, 0.012381904758512974, 0.08243145048618317, 0.04902912676334381, 0.13837125897407532, 0.12031450867652893, 0.07242592424154282, 0.038195688277482986]","[0.012171660549938679, 0.009842593222856522, 0.012330438941717148, 0.8893150091171265, 0.7520347833633423, 0.9048076272010803, 0.011732365936040878, 0.3371198773384094, 0.008916663005948067, 0.025060418993234634, 0.017619749531149864, 0.01504759956151247]","[0.8778573274612427, 0.9154946804046631, 0.8857581615447998, 0.09606330841779709, 0.224930077791214, 0.08281039446592331, 0.9058361649513245, 0.6138508915901184, 0.852712094783783, 0.8546250462532043, 0.9099543690681458, 0.9467567205429077]"
29-01-2024 18:33,"[0.1044221892952919, 0.15604309737682343, 0.19111351668834686, 0.1649705022573471, 0.14212363958358765, 0.16733619570732117]","[0.014635682106018066, 0.009331380017101765, 0.008974884636700153, 0.009076929651200771, 0.010095156729221344, 0.00934275146573782]","[0.880942165851593, 0.8346256017684937, 0.7999116778373718, 0.8259525895118713, 0.8477811813354492, 0.8233211040496826]"
