Date,^DJI_open,^DJI_high,^DJI_low,^DJI_close,^DJI_volume,BTC-USD_open,BTC-USD_high,BTC-USD_low,BTC-USD_close,BTC-USD_volume,ETH-USD_open,ETH-USD_high,ETH-USD_low,ETH-USD_close,ETH-USD_volume,CL=F_open,CL=F_high,CL=F_low,CL=F_close,CL=F_volume,GC=F_open,GC=F_high,GC=F_low,GC=F_close,GC=F_volume,SI=F_open,SI=F_high,SI=F_low,SI=F_close,SI=F_volume,NG=F_open,NG=F_high,NG=F_low,NG=F_close,NG=F_volume,DX-Y.NYB_open,DX-Y.NYB_high,DX-Y.NYB_low,DX-Y.NYB_close,DX-Y.NYB_volume,^BSESN_open,^BSESN_high,^BSESN_low,^BSESN_close,^BSESN_volume,^NDX_open,^NDX_high,^NDX_low,^NDX_close,^NDX_volume,^GSPC_open,^GSPC_high,^GSPC_low,^GSPC_close,^GSPC_volume,^NSEI_open,^NSEI_high,^NSEI_low,^NSEI_close,^NSEI_volume
2018-11-19,25392.609375,25392.609375,24900.98046875,25017.439453125,358090000,5620.77978515625,5620.77978515625,4842.91015625,4871.490234375,7039560000,177.1790008544922,177.1790008544922,147.8509979248047,149.1750030517578,2745160000,56.720001220703125,57.33000183105469,55.08000183105469,56.7599983215332,699684,1223.0999755859375,1223.0999755859375,1223.0999755859375,1223.0999755859375,0,14.380999565124512,14.380999565124512,14.380999565124512,14.380999565124512,1,4.625,4.7789998054504395,4.427000045776367,4.699999809265137,264570,96.43000030517578,96.56999969482422,96.12000274658203,96.19000244140625,0,35647.62109375,35818.828125,35511.1015625,35774.87890625,15600,6832.25,6841.43994140625,6623.3701171875,6642.919921875,2381430000,2730.739990234375,2733.159912109375,2681.090087890625,2690.72998046875,3806940000,10731.25,10774.7001953125,10688.7998046875,10763.400390625,272100
2018-11-20,24618.6796875,24707.259765625,24368.98046875,24465.640625,445920000,4863.93017578125,4951.60986328125,4272.10986328125,4451.8701171875,8428290000,148.81100463867188,151.2530059814453,126.36000061035156,130.33900451660156,3134410000,57.38999938964844,57.439998626708984,52.77000045776367,53.43000030517578,983120,1225.300048828125,1228.800048828125,1219.0,1219.0,12,14.380000114440918,14.380000114440918,14.246999740600586,14.246999740600586,76,4.583000183105469,4.671999931335449,4.27400016784668,4.5229997634887695,238948,96.19999694824219,96.88999938964844,96.04000091552734,96.80999755859375,0,35730.76953125,35731.671875,35416.1796875,35474.51171875,15700,6475.68017578125,6614.009765625,6442.35986328125,6526.9599609375,2672250000,2654.60009765625,2669.43994140625,2631.52001953125,2641.889892578125,4370820000,10740.099609375,10740.849609375,10640.849609375,10656.2001953125,295200
2018-11-21,24541.650390625,24669.7890625,24463.279296875,24464.689453125,289370000,4465.5400390625,4675.72998046875,4343.97998046875,4602.169921875,6120120000,131.14199829101562,138.88999938964844,125.75800323486328,136.7010040283203,2685930000,53.38999938964844,55.86000061035156,53.38999938964844,54.630001068115234,734277,1225.800048828125,1225.800048828125,1225.800048828125,1225.800048828125,0,14.34000015258789,14.479999542236328,14.329999923706055,14.479999542236328,3,4.535999774932861,4.863999843597412,4.420000076293945,4.451000213623047,197741,96.81999969482422,96.87000274658203,96.5,96.70999908447266,0,35492.62109375,35494.25,35112.48828125,35199.80078125,13900,6608.1201171875,6639.3701171875,6566.31005859375,6575.66015625,1867840000,2657.739990234375,2670.72998046875,2649.820068359375,2649.929931640625,3237400000,10670.9501953125,10671.2998046875,10562.349609375,10600.0498046875,300900
2018-11-26,24364.130859375,24673.2890625,24364.130859375,24640.240234375,306280000,4015.070068359375,4107.14013671875,3643.919921875,3779.1298828125,6476900000,116.34300231933594,118.20099639892578,104.89299774169922,108.33499908447266,2139490000,50.619998931884766,52.25,50.099998474121094,51.630001068115234,663108,1220.199951171875,1222.0,1220.199951171875,1220.199951171875,2,14.182999610900879,14.182999610900879,14.182999610900879,14.182999610900879,0,4.067999839782715,4.2820000648498535,3.990000009536743,4.248000144958496,67981,96.93000030517578,97.0999984741211,96.66000366210938,97.06999969482422,0,35118.08984375,35397.23828125,34896.0703125,35354.078125,19200,6616.7900390625,6679.91015625,6590.89013671875,6678.33984375,2036910000,2649.969970703125,2674.35009765625,2649.969970703125,2673.449951171875,3523520000,10568.2998046875,10637.7998046875,10489.75,10628.599609375,0
2018-11-27,24557.01953125,24750.73046875,24416.029296875,24748.73046875,308250000,3765.949951171875,3862.9599609375,3661.010009765625,3820.719970703125,5998720000,107.91300201416016,111.84200286865234,102.4520034790039,110.01000213623047,2320010000,51.540000915527344,52.380001068115234,50.29999923706055,51.560001373291016,764010,1221.9000244140625,1222.0,1211.199951171875,1211.199951171875,5,14.062000274658203,14.062000274658203,14.062000274658203,14.062000274658203,0,4.223999977111816,4.324999809265137,4.104000091552734,4.26200008392334,62830,97.02999877929688,97.5,96.97000122070312,97.37000274658203,0,35394.76953125,35555.16015625,35262.96875,35513.140625,19100,6639.39013671875,6715.41015625,6609.080078125,6701.0400390625,2076790000,2663.75,2682.530029296875,2655.889892578125,2682.169921875,3494380000,10621.4501953125,10695.150390625,10596.349609375,10685.599609375,0
2018-11-28,24832.83984375,25368.9296875,24832.83984375,25366.4296875,362160000,3822.469970703125,4385.89990234375,3822.469970703125,4257.419921875,7280280000,110.197998046875,126.0479965209961,110.197998046875,122.43800354003906,2673470000,52.09000015258789,52.560001373291016,50.060001373291016,50.290000915527344,831688,1211.5,1221.4000244140625,1211.5,1221.4000244140625,247168,14.303000450134277,14.303000450134277,14.303000450134277,14.303000450134277,84402,4.198999881744385,4.806000232696533,4.190000057220459,4.715000152587891,294417,97.37000274658203,97.54000091552734,96.69000244140625,96.79000091552734,0,35635.51953125,35822.16015625,35605.33984375,35716.94921875,27500,6756.1298828125,6914.7900390625,6713.2900390625,6913.330078125,2413120000,2691.449951171875,2744.0,2684.3798828125,2743.7900390625,3984540000,10708.75,10757.7998046875,10699.849609375,10728.849609375,424500
2018-11-29,25343.650390625,25479.0390625,25202.7890625,25338.83984375,305110000,4269.00439453125,4413.0205078125,4145.76513671875,4278.8466796875,6503347767,122.72154998779297,123.22972106933594,115.29769134521484,117.54264831542969,2196099151,50.310001373291016,52.20000076293945,49.40999984741211,51.45000076293945,812721,1221.0,1228.699951171875,1220.5,1224.0999755859375,55478,14.289999961853027,14.335000038146973,14.204999923706055,14.27299976348877,23378,4.671000003814697,4.673999786376953,4.452000141143799,4.645999908447266,191435,96.8499984741211,97.01000213623047,96.62999725341797,96.77999877929688,0,35997.2890625,36253.8515625,35946.23828125,36170.41015625,40500,6890.83984375,6938.02001953125,6839.4501953125,6892.39990234375,2018190000,2736.969970703125,2753.75,2722.93994140625,2737.800048828125,3599200000,10808.7001953125,10883.0498046875,10782.349609375,10858.7001953125,691300
2018-11-30,25307.140625,25549.7109375,25250.970703125,25538.4609375,482250000,4289.0888671875,4322.9765625,3942.822021484375,4017.2685546875,6048016717,117.72809600830078,119.42376708984375,111.74496459960938,113.17141723632812,2020748396,51.27000045776367,51.790000915527344,49.650001525878906,50.93000030517578,796714,1224.0999755859375,1225.0,1216.0999755859375,1220.199951171875,2060,14.270000457763672,14.279999732971191,13.984999656677246,14.093999862670898,1093,4.584000110626221,4.776000022888184,4.4730000495910645,4.611999988555908,167700,96.76000213623047,97.30999755859375,96.70999908447266,97.2699966430664,0,36304.4296875,36389.21875,36082.96875,36194.30078125,23300,6902.240234375,6951.1298828125,6872.2900390625,6949.009765625,2547970000,2737.760009765625,2760.8798828125,2732.760009765625,2760.169921875,4668310000,10892.099609375,10922.4501953125,10835.099609375,10876.75,453900
2018-12-03,25779.5703125,25980.2109375,25670.509765625,25826.4296875,388480000,4147.32373046875,4155.9794921875,3840.4462890625,3894.130859375,5089570994,116.3787612915039,116.61906433105469,107.41565704345703,108.92501831054688,1772756193,52.45000076293945,53.849998474121094,52.029998779296875,52.95000076293945,758010,1222.5,1234.0999755859375,1221.300048828125,1233.9000244140625,751,14.210000038146973,14.475000381469727,14.1850004196167,14.380999565124512,342,4.5269999504089355,4.535999774932861,4.243000030517578,4.339000225067139,190568,97.12999725341797,97.16000366210938,96.70999908447266,97.04000091552734,0,36396.69140625,36446.16015625,36099.6796875,36241.0,30100,7106.83984375,7107.0,7013.2001953125,7062.1298828125,2643150000,2790.5,2800.179931640625,2773.3798828125,2790.3701171875,4221580000,10930.7001953125,10941.2001953125,10845.349609375,10883.75,409700
2018-12-04,25752.560546875,25773.119140625,25008.109375,25027.0703125,418900000,3886.294921875,4075.627685546875,3832.75,3956.893798828125,5028069239,108.80316162109375,113.14291381835938,107.40271759033203,110.21418762207031,1748116495,53.130001068115234,54.54999923706055,52.43000030517578,53.25,738130,1231.0,1241.4000244140625,1230.4000244140625,1241.0999755859375,474,14.385000228881836,14.520999908447266,14.385000228881836,14.520999908447266,65,4.392000198364258,4.573999881744385,4.357999801635742,4.456999778747559,159868,96.94000244140625,97.12999725341797,96.37999725341797,96.97000122070312,0,36290.48046875,36295.83984375,36036.390625,36134.30859375,18500,7026.81005859375,7045.68017578125,6785.85009765625,6795.2099609375,2655720000,2782.429931640625,2785.929931640625,2697.179931640625,2700.06005859375,4515710000,10877.099609375,10890.9501953125,10833.349609375,10869.5,322100
2018-12-06,24737.419921875,24951.009765625,24242.220703125,24947.669921875,471690000,3754.074462890625,3874.966064453125,3521.101806640625,3521.101806640625,5878333109,102.45059204101562,104.1034927368164,91.76105499267578,91.76105499267578,2310716932,52.93000030517578,53.29999923706055,50.08000183105469,51.4900016784668,987266,1237.5,1244.4000244140625,1234.800048828125,1238.0999755859375,434,14.420000076293945,14.420000076293945,14.329999923706055,14.390000343322754,48,4.449999809265137,4.488999843597412,4.270999908447266,4.327000141143799,132563,97.01000213623047,97.20999908447266,96.55000305175781,96.80999755859375,0,35694.25,35707.23046875,35266.76171875,35312.12890625,22600,6652.1298828125,6840.5,6630.81982421875,6838.85009765625,2857650000,2663.510009765625,2696.14990234375,2621.530029296875,2695.949951171875,5180430000,10718.150390625,10722.650390625,10588.25,10601.150390625,318500
2018-12-07,24918.8203125,25095.619140625,24284.779296875,24388.94921875,398230000,3512.59033203125,3512.59033203125,3280.228759765625,3419.937255859375,6835615448,91.64983367919922,96.08984375,83.46971893310547,93.29456329345703,2554304530,51.7599983215332,54.220001220703125,50.599998474121094,52.61000061035156,987717,1238.300048828125,1249.800048828125,1237.5999755859375,1246.800048828125,211,14.404999732971191,14.571999549865723,14.404999732971191,14.571999549865723,88,4.3480000495910645,4.570000171661377,4.230999946594238,4.48799991607666,182159,96.80000305175781,96.91999816894531,96.51000213623047,96.51000213623047,0,35494.859375,35730.05078125,35378.26953125,35673.25,19000,6806.6298828125,6849.3798828125,6594.5400390625,6613.27978515625,2504680000,2691.260009765625,2708.5400390625,2623.139892578125,2633.080078125,4242240000,10644.7998046875,10704.5498046875,10599.349609375,10693.7001953125,325800
2018-12-10,24360.94921875,24500.810546875,23881.369140625,24423.259765625,389690000,3612.04638671875,3647.33251953125,3470.14453125,3502.656005859375,5020968740,94.99217224121094,96.2573013305664,90.65425109863281,91.68565368652344,1756437577,52.029998779296875,52.810001373291016,50.529998779296875,51.0,733225,1249.5999755859375,1249.5999755859375,1241.699951171875,1243.699951171875,131,14.5649995803833,14.5649995803833,14.477999687194824,14.477999687194824,42,4.590000152587891,4.665999889373779,4.389999866485596,4.545000076293945,190053,96.72000122070312,97.23999786376953,96.36000061035156,97.22000122070312,0,35204.66015625,35246.96875,34915.76953125,34959.71875,18500,6603.35986328125,6710.39013671875,6534.330078125,6682.740234375,2380270000,2630.860107421875,2647.510009765625,2583.22998046875,2637.719970703125,4162880000,10508.7001953125,10558.849609375,10474.9501953125,10488.4501953125,381300
2018-12-11,24719.91015625,24791.259765625,24221.060546875,24370.240234375,342960000,3497.5546875,3513.18505859375,3392.25,3424.588134765625,4696765188,91.57893371582031,92.7823257446289,87.68840789794922,88.94530487060547,1707497898,50.88999938964844,52.43000030517578,50.70000076293945,51.650001525878906,665262,1245.800048828125,1248.699951171875,1241.5,1241.9000244140625,117,14.5,14.6850004196167,14.49899959564209,14.49899959564209,221,4.506999969482422,4.586999893188477,4.3480000495910645,4.4070000648498535,175748,97.18000030517578,97.55000305175781,96.87000274658203,97.38999938964844,0,34584.12890625,35207.328125,34426.2890625,35150.01171875,22300,6782.41015625,6788.47021484375,6650.830078125,6704.240234375,2286810000,2664.43994140625,2674.35009765625,2621.300048828125,2636.780029296875,3963440000,10350.0498046875,10567.150390625,10333.849609375,10549.150390625,425500
2018-12-12,24509.08984375,24828.2890625,24509.08984375,24527.26953125,344330000,3421.458251953125,3534.228515625,3413.4814453125,3486.9501953125,4139364829,88.61070251464844,92.24055480957031,88.26355743408203,90.59329986572266,1533050103,51.95000076293945,52.880001068115234,50.939998626708984,51.150001525878906,730810,1245.300048828125,1245.5999755859375,1244.0999755859375,1244.4000244140625,84,14.619999885559082,14.729999542236328,14.619999885559082,14.725000381469727,162,4.36299991607666,4.4070000648498535,4.080999851226807,4.136000156402588,198284,97.37999725341797,97.48999786376953,96.88999938964844,97.04000091552734,0,35277.83984375,35826.578125,35167.46875,35779.0703125,21600,6800.5498046875,6867.66015625,6761.77978515625,6763.9599609375,2427080000,2658.22998046875,2685.43994140625,2650.260009765625,2651.070068359375,4029300000,10591.0,10752.2001953125,10560.7998046875,10737.599609375,360500
2018-12-13,24575.859375,24740.9609375,24473.2890625,24597.380859375,299970000,3487.87939453125,3489.739501953125,3298.132080078125,3313.67724609375,4343372456,90.65522766113281,91.11160278320312,85.518310546875,86.53931427001953,1754475622,51.20000076293945,53.27000045776367,50.349998474121094,52.58000183105469,733627,1243.5,1243.5,1241.0,1242.699951171875,194,14.729000091552734,14.729000091552734,14.725000381469727,14.729000091552734,47,4.0960001945495605,4.307000160217285,4.050000190734863,4.124000072479248,193403,97.04000091552734,97.29000091552734,96.87999725341797,97.05999755859375,0,36024.87890625,36095.55859375,35794.51171875,35929.640625,22600,6805.7001953125,6833.77978515625,6724.0400390625,6767.97021484375,2162210000,2658.699951171875,2670.18994140625,2637.27001953125,2650.5400390625,3978340000,10810.75,10838.599609375,10749.5,10791.5498046875,376200
2018-12-14,24408.0390625,24431.140625,24033.7890625,24100.509765625,416940000,3311.751953125,3329.555908203125,3206.542236328125,3242.48486328125,4372763663,86.63035583496094,87.14494323730469,83.22647857666016,84.30829620361328,1651491877,52.83000183105469,52.95000076293945,50.84000015258789,51.20000076293945,526839,1241.699951171875,1241.699951171875,1234.0999755859375,1237.0,33,14.489999771118164,14.512999534606934,14.489999771118164,14.512999534606934,19,4.072999954223633,4.093999862670898,3.7869999408721924,3.8269999027252197,163126,97.08999633789062,97.70999908447266,97.08000183105469,97.44000244140625,0,35960.19140625,36019.01953125,35813.8515625,35962.9296875,19000,6679.91015625,6710.41015625,6585.31005859375,6594.9599609375,2218330000,2629.679931640625,2635.070068359375,2593.840087890625,2599.949951171875,4064370000,10784.5,10815.75,10752.099609375,10805.4501953125,340100
2018-12-17,23986.830078125,24088.080078125,23456.880859375,23592.98046875,466740000,3253.123046875,3597.91796875,3253.123046875,3545.86474609375,5409247918,85.38211059570312,96.8050537109375,85.38211059570312,95.13382720947266,2101453024,51.25,51.869998931884766,49.0099983215332,49.880001068115234,211257,1239.300048828125,1247.4000244140625,1239.300048828125,1247.4000244140625,10,14.5600004196167,14.638999938964844,14.5600004196167,14.638999938964844,81,3.619999885559082,3.742000102996826,3.5160000324249268,3.5280001163482666,142406,97.43000030517578,97.45999908447266,97.05000305175781,97.0999984741211,0,36129.12890625,36312.30859375,36123.62109375,36270.0703125,17130800,6571.0,6621.6298828125,6399.5498046875,6448.39013671875,2697400000,2590.75,2601.1298828125,2530.5400390625,2545.93994140625,4661420000,10853.2001953125,10900.349609375,10844.849609375,10888.349609375,296900
2018-12-18,23769.130859375,23927.76953125,23516.01953125,23675.640625,408070000,3544.761474609375,3701.349365234375,3487.169189453125,3696.05908203125,5911325473,95.10803985595703,101.32023620605469,92.96852111816406,101.11245727539062,2277514076,49.15999984741211,49.59000015258789,45.790000915527344,46.2400016784668,120101,1248.199951171875,1249.199951171875,1245.5999755859375,1249.199951171875,31,14.604999542236328,14.604999542236328,14.585000038146973,14.585000038146973,28,3.5959999561309814,3.8499999046325684,3.565999984741211,3.8380000591278076,149555,97.12999725341797,97.16999816894531,96.69999694824219,97.13999938964844,0,36226.37890625,36375.37890625,36046.51953125,36347.078125,20793100,6503.1201171875,6551.0400390625,6434.60009765625,6491.52001953125,2623270000,2559.89990234375,2573.989990234375,2528.7099609375,2546.159912109375,4519190000,10850.900390625,10915.400390625,10819.099609375,10908.7001953125,286100
2018-12-19,23693.330078125,24057.33984375,23162.640625,23323.66015625,503550000,3706.824951171875,3949.322998046875,3687.22998046875,3745.95068359375,6810689119,101.68384552001953,108.54905700683594,100.69145965576172,101.2685775756836,2456482115,45.93000030517578,48.0,45.93000030517578,47.20000076293945,817721,1255.800048828125,1255.800048828125,1252.0999755859375,1252.0999755859375,268,14.70199966430664,14.70199966430664,14.70199966430664,14.70199966430664,35,3.8389999866485596,3.8929998874664307,3.562999963760376,3.7260000705718994,136944,96.91000366210938,97.0999984741211,96.55000305175781,97.04000091552734,0,36441.4609375,36554.98828125,36381.87109375,36484.328125,16700,6480.31005859375,6575.39013671875,6284.72021484375,6342.97021484375,2919140000,2547.050048828125,2585.2900390625,2488.9599609375,2506.9599609375,5152830000,10930.5498046875,10985.150390625,10928.0,10967.2998046875,312100
2018-12-20,23224.119140625,23282.19921875,22644.310546875,22859.599609375,576700000,3742.195068359375,4191.228515625,3728.974609375,4134.44140625,8927129279,101.09043884277344,117.17012786865234,100.63996124267578,116.21687316894531,3063842618,47.38999938964844,47.5099983215332,45.66999816894531,45.880001068115234,794130,1243.199951171875,1263.5999755859375,1243.199951171875,1263.5999755859375,49,14.529999732971191,14.753000259399414,14.529999732971191,14.753000259399414,116,3.7320001125335693,3.937999963760376,3.572000026702881,3.5829999446868896,151305,96.98999786376953,97.04000091552734,96.16999816894531,96.27999877929688,0,36321.1796875,36475.51953125,36202.8984375,36431.671875,19766300,6312.72021484375,6380.97021484375,6161.85009765625,6243.18994140625,3282440000,2496.77001953125,2509.6298828125,2441.179931640625,2467.419921875,5619780000,10885.2001953125,10962.5498046875,10880.0498046875,10951.7001953125,318900
2018-12-21,22871.740234375,23254.58984375,22396.33984375,22445.369140625,900510000,4133.70361328125,4198.4296875,3850.9462890625,3896.543701171875,7206015706,115.83540344238281,119.09416198730469,107.58479309082031,109.49623107910156,2632539990,46.25,46.77000045776367,45.130001068115234,45.59000015258789,694003,1260.300048828125,1261.300048828125,1253.800048828125,1253.800048828125,96,14.583000183105469,14.583000183105469,14.583000183105469,14.583000183105469,35,3.680999994277954,3.8289999961853027,3.5950000286102295,3.815999984741211,99255,96.38999938964844,97.05000305175781,96.25,96.95999908447266,0,36449.26953125,36483.48828125,35694.73828125,35742.0703125,18528300,6293.0498046875,6308.31005859375,6013.97998046875,6046.56005859375,4571670000,2465.3798828125,2504.409912109375,2408.550048828125,2416.6201171875,7657890000,10944.25,10963.650390625,10738.650390625,10754.0,377500
2018-12-24,22317.279296875,22339.869140625,21792.19921875,21792.19921875,308420000,4000.331787109375,4271.79248046875,4000.331787109375,4078.59912109375,7240968501,130.64166259765625,157.668701171875,130.64166259765625,140.23800659179688,4370343387,45.45000076293945,46.2400016784668,42.36000061035156,42.529998779296875,415859,1260.300048828125,1268.5,1260.300048828125,1267.5,27,14.701000213623047,14.701000213623047,14.701000213623047,14.701000213623047,0,3.757999897003174,3.8459999561309814,3.4489998817443848,3.4670000076293945,44120,96.94000244140625,96.94000244140625,96.37999725341797,96.55000305175781,0,35859.66015625,35910.671875,35423.23828125,35470.1484375,13245200,5994.080078125,6075.169921875,5895.1201171875,5899.35009765625,1647440000,2400.56005859375,2410.340087890625,2351.10009765625,2351.10009765625,2613670000,10780.900390625,10782.2998046875,10649.25,10663.5,223400
2018-12-26,21857.73046875,22878.919921875,21712.529296875,22878.44921875,433080000,3819.666748046875,3893.359619140625,3769.86376953125,3857.297607421875,5326547918,129.88882446289062,136.67724609375,126.29290771484375,131.86563110351562,2720469126,42.849998474121094,47.0,42.52000045776367,46.220001220703125,698408,1269.300048828125,1277.4000244140625,1269.199951171875,1269.199951171875,63,14.979999542236328,15.050000190734863,14.979999542236328,15.003999710083008,85,3.4560000896453857,3.5859999656677246,3.315000057220459,3.5429999828338623,42121,96.58000183105469,97.12000274658203,96.52999877929688,97.05000305175781,0,35443.16015625,35711.26171875,35010.8203125,35649.94140625,16200,5969.080078125,6263.81982421875,5921.85986328125,6262.77001953125,2572890000,2363.1201171875,2467.760009765625,2346.580078125,2467.699951171875,4249740000,10635.4501953125,10747.5,10534.5498046875,10729.849609375,263700
2018-12-27,22629.060546875,23138.890625,22267.419921875,23138.8203125,407940000,3854.6884765625,3874.4169921875,3645.448486328125,3654.83349609375,5130222366,131.923583984375,132.67706298828125,115.65010070800781,116.57591247558594,2612804378,46.58000183105469,46.70000076293945,44.369998931884766,44.61000061035156,665590,1276.699951171875,1277.300048828125,1276.699951171875,1277.300048828125,480,15.190999984741211,15.190999984741211,15.190999984741211,15.190999984741211,757,3.5,3.6659998893737793,3.440999984741211,3.6419999599456787,144895,96.91999816894531,96.94000244140625,96.41000366210938,96.4800033569336,0,36002.109375,36041.23828125,35781.94921875,35807.28125,13054200,6168.60009765625,6291.990234375,6043.4501953125,6288.2998046875,2449110000,2442.5,2489.10009765625,2397.93994140625,2488.830078125,4139010000,10817.900390625,10834.2001953125,10764.4501953125,10779.7998046875,456100
2018-12-28,23213.609375,23381.880859375,22981.330078125,23062.400390625,336510000,3653.1318359375,3956.135986328125,3642.632080078125,3923.918701171875,5631554348,116.89820098876953,137.6470184326172,115.69313049316406,137.6470184326172,3130201009,45.439998626708984,46.220001220703125,44.41999816894531,45.33000183105469,564385,1273.5,1280.0999755859375,1273.5,1279.9000244140625,805,15.1899995803833,15.326000213623047,15.1899995803833,15.326000213623047,233,3.506999969482422,3.5269999504089355,3.2780001163482666,3.302999973297119,132470,96.51000213623047,96.5199966430664,96.19000244140625,96.38999938964844,0,35911.98828125,36194.78125,35911.98828125,36076.71875,10426300,6326.6201171875,6388.35986328125,6233.68994140625,6285.27001953125,2216250000,2498.77001953125,2520.27001953125,2472.889892578125,2485.739990234375,3728440000,10820.9501953125,10893.599609375,10817.150390625,10859.900390625,245500
2018-12-31,23153.939453125,23333.1796875,23118.30078125,23327.4609375,288830000,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,4661840806,140.03106689453125,140.18115234375,132.51939392089844,133.36825561523438,2358360234,45.220001220703125,46.529998779296875,44.72999954223633,45.40999984741211,476970,1278.0,1281.300048828125,1277.5999755859375,1278.300048828125,19,15.40999984741211,15.444999694824219,15.40999984741211,15.432999610900879,17,3.125,3.140000104904175,2.930000066757202,2.940000057220459,160853,96.4000015258789,96.51000213623047,96.06999969482422,96.16999816894531,0,36239.19140625,36285.4609375,36033.94921875,36068.328125,8645400,6354.85009765625,6365.39013671875,6273.93994140625,6329.97021484375,2109320000,2498.93994140625,2509.239990234375,2482.820068359375,2506.85009765625,3461920000,10913.2001953125,10923.5498046875,10853.2001953125,10862.5498046875,180900
2019-01-02,23058.609375,23413.470703125,22928.58984375,23346.240234375,321570000,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,5244856836,141.51951599121094,156.92913818359375,140.6509552001953,155.0476837158203,3328240369,45.79999923706055,47.779998779296875,44.349998474121094,46.540000915527344,850480,1286.0,1286.0,1277.5999755859375,1281.0,149,15.520000457763672,15.569999694824219,15.420000076293945,15.541999816894531,91,2.9210000038146973,3.0390000343322754,2.9049999713897705,2.9579999446868896,147676,96.13999938964844,96.95999908447266,95.81999969482422,96.81999969482422,0,36198.12890625,36236.69921875,35734.01171875,35891.51953125,14705400,6198.68017578125,6394.740234375,6198.68017578125,6360.8701171875,2261800000,2476.9599609375,2519.489990234375,2467.469970703125,2510.030029296875,3733160000,10868.849609375,10895.349609375,10735.0498046875,10792.5,309700
2019-01-03,23176.390625,23176.390625,22638.41015625,22686.220703125,424240000,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,4530215219,155.196044921875,155.86305236816406,147.1983642578125,149.135009765625,2676164880,46.2599983215332,47.4900016784668,45.349998474121094,47.09000015258789,788718,1286.800048828125,1292.0,1286.699951171875,1291.800048828125,10,15.706000328063965,15.706000328063965,15.706000328063965,15.706000328063965,7,2.9630000591278076,3.010999917984009,2.878000020980835,2.944999933242798,115803,96.72000122070312,96.75,96.20999908447266,96.30999755859375,0,35934.5,35999.66015625,35475.5703125,35513.7109375,17400,6274.759765625,6292.68017578125,6139.39990234375,6147.1298828125,2631550000,2491.919921875,2493.139892578125,2443.9599609375,2447.889892578125,3858830000,10796.7998046875,10814.0498046875,10661.25,10672.25,286200
2019-01-04,22894.919921875,23518.640625,22894.919921875,23433.16015625,396020000,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,4847965467,148.9128875732422,156.8789825439453,147.9071044921875,154.58193969726562,3126192535,46.900001525878906,49.220001220703125,46.650001525878906,47.959999084472656,817277,1294.199951171875,1294.199951171875,1275.300048828125,1282.699951171875,34,15.6899995803833,15.694999694824219,15.619999885559082,15.694999694824219,12,2.9140000343322754,3.0490000247955322,2.8940000534057617,3.0439999103546143,122576,96.27999877929688,96.61000061035156,96.05000305175781,96.19000244140625,0,35590.7890625,35744.19921875,35382.078125,35695.1015625,15855600,6250.0498046875,6445.2001953125,6234.58984375,6422.669921875,2596150000,2474.330078125,2538.070068359375,2474.330078125,2531.93994140625,4234140000,10699.7001953125,10741.0498046875,10628.650390625,10727.349609375,296600
2019-01-07,23474.259765625,23687.740234375,23301.58984375,23531.349609375,334200000,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,5228625637,157.8094940185547,158.45042419433594,151.15072631835938,151.69921875,2712108388,48.29999923706055,49.790000915527344,48.11000061035156,48.52000045776367,819939,1286.800048828125,1286.800048828125,1286.5999755859375,1286.800048828125,2,15.75,15.75,15.668999671936035,15.668999671936035,34,2.9619998931884766,2.99399995803833,2.9100000858306885,2.944000005722046,109247,96.16000366210938,96.16000366210938,95.63999938964844,95.70999908447266,0,35971.1796875,36076.94921875,35809.23046875,35850.16015625,14831200,6434.5498046875,6521.43994140625,6412.97998046875,6488.25,2523450000,2535.610107421875,2566.159912109375,2524.56005859375,2549.68994140625,4133120000,10804.849609375,10835.9501953125,10750.150390625,10771.7998046875,269400
2019-01-08,23680.3203125,23864.650390625,23581.44921875,23787.44921875,317420000,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,5306593305,151.96754455566406,153.6257781982422,148.66954040527344,150.35963439941406,2459808140,48.72999954223633,49.95000076293945,48.310001373291016,49.779998779296875,765981,1280.5,1283.199951171875,1278.199951171875,1283.199951171875,54,15.62600040435791,15.62600040435791,15.62600040435791,15.62600040435791,27,2.950000047683716,3.052999973297119,2.947999954223633,2.9670000076293945,132229,95.69000244140625,96.02999877929688,95.68000030517578,95.9000015258789,0,35964.62109375,36037.3515625,35753.94921875,35980.9296875,16218000,6555.91015625,6574.72998046875,6457.0,6551.85009765625,2407340000,2568.110107421875,2579.820068359375,2547.56005859375,2574.409912109375,4120060000,10786.25,10818.4501953125,10733.25,10802.150390625,277700
